doctor_name,specialization,city,clinic,rating,reviews_count,experience_years,price,consultation_format,source,profile_url,price_segment
Мусабаева Лейла Рашидовна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574744-musabaeva-leyla-rashidovna#review,low-priced
Кураметов Бауыржан Толегенулы,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,16.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574745-kurametov-bauyrzhan-tolegenuly,low-priced
Кураметов Бауыржан Толегенулы,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,16.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574745-kurametov-bauyrzhan-tolegenuly#review,low-priced
Галушкина Виктория Анатольевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574746-galushkina-viktoriya-anatolevna,low-priced
Галушкина Виктория Анатольевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574746-galushkina-viktoriya-anatolevna#review,low-priced
Данилова Наталия Павловна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574747-danilova-nataliya-pavlovna,low-priced
Данилова Наталия Павловна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574747-danilova-nataliya-pavlovna#review,low-priced
Жолумбетов Омирбек Орынгазинович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574748-zholumbetov-omirbek-oryngazinovich,low-priced
Жолумбетов Омирбек Орынгазинович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574748-zholumbetov-omirbek-oryngazinovich#review,low-priced
Ирсимбетов Эргазиз Алписбаевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574749-irsimbetov-ergaziz-alpisbaevich,low-priced
Ирсимбетов Эргазиз Алписбаевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574749-irsimbetov-ergaziz-alpisbaevich#review,low-priced
Спивакова Ирина Михайловна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,17.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574750-spivakova-irina-mikhaylovna,low-priced
Спивакова Ирина Михайловна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,17.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574750-spivakova-irina-mikhaylovna#review,low-priced
Касымбеков Ержан Оразович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,20.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574751-kasymbekov-erzhan-orazovich,low-priced
Касымбеков Ержан Оразович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,20.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574751-kasymbekov-erzhan-orazovich#review,low-priced
Измайлова Елена Булатовна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,35.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574752-izmaylova-elena-bulatovna,low-priced
Измайлова Елена Булатовна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,35.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574752-izmaylova-elena-bulatovna#review,low-priced
Каргабаева Асия Жанибековна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,27.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574754-kargabaeva-asiya-zhanibekovna,low-priced
Каргабаева Асия Жанибековна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,27.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574754-kargabaeva-asiya-zhanibekovna#review,low-priced
